t_ms,phase_us,seq,spin_ns,gap_ewma_ns,wake_ewma_ns,burn_ewma_ns,blocked
258.053,20,4385,9209,68248,2242,8882,1
258.126,20,4386,8903,68307,2243,8895,1
258.198,20,4387,8609,68359,2240,8897,1
258.272,20,4388,8323,68414,2242,8890,1
258.344,20,4389,8047,68464,2240,8874,1
258.417,20,4390,7779,68513,2238,8851,1
258.490,20,4391,7521,68561,2237,8820,1
258.563,20,4392,7271,68605,2233,8783,1
258.636,20,4393,7029,68650,2238,8737,1
258.709,20,4394,6795,68689,2235,8686,1
258.782,20,4395,6569,68736,2239,8630,1
258.834,20,4396,6351,68102,2241,8569,1
258.907,20,4397,6550,68165,2239,8502,1
258.980,20,4398,6755,68222,2239,8443,1
259.053,20,4399,6966,68275,2236,8393,1
259.126,20,4400,7183,68328,2233,8350,1
259.199,20,4401,7408,68386,2234,8315,1
259.271,20,4402,7639,68437,2230,8289,1
259.345,20,4403,7878,68489,2227,8272,1
259.418,20,4404,8125,68532,2229,8262,1
259.491,20,4405,8378,68584,2228,8260,1
259.564,20,4406,8639,68635,2226,8267,1
259.637,20,4407,8908,68682,2231,8282,1
259.710,20,4408,9187,68720,2239,8303,1
259.783,20,4409,9474,68752,2236,8332,1
259.835,20,4410,9771,68134,2238,8370,1
259.908,20,4411,10076,68191,2236,8416,1
259.981,20,4412,10391,68248,2232,8470,1
260.054,20,4413,10716,68309,2234,8533,1
260.127,20,4414,10360,68359,2234,8604,1
260.200,20,4415,10016,68410,2234,8662,1
260.273,20,4416,9684,68459,2235,8706,1
260.345,20,4417,9362,68504,2232,8739,1
260.418,20,4418,9052,68553,2231,8762,1
260.491,20,4419,8752,68603,2229,8774,1
260.564,20,4420,8460,68647,2227,8776,1
260.637,20,4421,8180,68695,2226,8769,1
260.710,20,4422,7908,68735,2231,8753,1
260.783,20,4423,7646,68769,2230,8730,1
260.835,20,4424,7392,68126,2235,8698,1
260.908,20,4425,7146,68192,2236,8659,1
260.981,20,4426,6908,68252,2236,8614,1
261.054,20,4427,6678,68309,2232,8562,1
261.127,20,4428,6887,68363,2229,8506,1
261.200,20,4429,7102,68408,2230,8459,1
261.273,20,4430,7323,68457,2230,8419,1
261.345,20,4431,7552,68503,2227,8388,1
261.418,20,4432,7789,68549,2226,8363,1
261.491,20,4433,8032,68596,2222,8348,1
261.564,20,4434,8283,68638,2223,8341,1
261.637,20,4435,8542,68681,2223,8343,1
261.710,20,4436,8809,68722,2226,8352,1
261.784,20,4437,9084,68768,2228,8369,1
261.834,20,4438,9367,68099,2230,8393,1
261.907,20,4439,9660,68160,2228,8426,1
261.980,20,4440,9961,68222,2226,8466,1
262.053,20,4441,10272,68279,2224,8515,1
262.126,20,4442,9930,68334,2225,8573,1
262.199,20,4443,9600,68388,2223,8618,1
262.272,20,4444,9282,68444,2221,8651,1
262.345,20,4445,8974,68492,2219,8673,1
262.418,20,4446,8676,68539,2218,8685,1
262.491,20,4447,8388,68590,2216,8686,1
262.564,20,4448,8110,68636,2215,8679,1
262.637,20,4449,7840,68681,2218,8665,1
262.710,20,4450,7580,68721,2216,8642,1
262.783,20,4451,7328,68761,2217,8611,1
262.834,20,4452,7084,68122,2227,8575,1
262.907,20,4453,6848,68176,2229,8532,1
262.980,20,4454,7063,68237,2235,8481,1
263.053,20,4455,7284,68282,2239,8439,1
263.126,20,4456,7511,68333,2235,8405,1
263.199,20,4457,7746,68387,2231,8381,1
263.272,20,4458,7989,68443,2235,8364,1
263.345,20,4459,8238,68092,2237,8355,1
263.418,20,4460,8495,68146,2237,8355,1
263.490,20,4461,8760,68203,2235,8362,1
263.564,20,4462,9033,68267,2235,8376,1
263.637,20,4463,9316,68329,2233,8400,1
263.710,20,4464,9607,68384,2231,8432,1
263.783,20,4465,9908,68434,2230,8472,1
263.835,20,4466,9578,67825,2233,8520,1
263.908,20,4467,9260,67890,2238,8555,1
263.981,20,4468,8952,67955,2235,8579,1
264.054,20,4469,8654,68027,2235,8594,1
264.127,20,4470,8368,68091,2236,8598,1
264.201,20,4471,8090,68161,2241,8593,1
264.274,20,4472,7822,68218,2241,8580,1
264.346,20,4473,7562,68274,2240,8559,1
264.419,20,4474,7799,68330,2240,8531,1
264.492,20,4475,8042,68381,2238,8510,1
264.565,20,4476,8293,68433,2238,8499,1
264.638,20,4477,8552,68481,2236,8496,1
264.711,20,4478,8819,68530,2232,8500,1
264.784,20,4479,9094,68580,2232,8512,1
264.834,20,4480,8792,67909,2235,8533,1
264.907,20,4481,8500,67976,2237,8543,1
264.980,20,4482,8218,68040,2235,8544,1
265.053,20,4483,7946,68104,2233,8536,1
265.127,20,4484,8195,68171,2236,8521,1
265.200,20,4485,8452,68229,2238,8513,1
265.272,20,4486,8717,68284,2234,8514,1
265.346,20,4487,8990,68349,2235,8522,1
265.419,20,4488,9271,68403,2233,8538,1
265.492,20,4489,8963,68452,2232,8564,1
265.565,20,4490,8667,68500,2231,8578,1
265.637,20,4491,8379,68546,2227,8582,1
265.710,20,4492,8099,68592,2230,8579,1
265.783,20,4493,8352,68633,2229,8566,1
265.834,20,4494,8074,67979,2234,8562,1
265.907,20,4495,7806,68042,2236,8548,1
265.980,20,4496,7546,68101,2242,8527,1
266.053,20,4497,7781,68157,2244,8498,1
266.126,20,4498,8024,68223,2250,8479,1
266.199,20,4499,8275,68272,2251,8466,1
266.272,20,4500,8534,68324,2248,8462,1
266.345,20,4501,8801,68376,2251,8467,1
266.418,20,4502,9076,68429,2249,8481,1
266.491,20,4503,9359,68484,2248,8501,1
266.564,20,4504,9652,68533,2249,8530,1
266.637,20,4505,9953,68578,2250,8568,1
266.710,20,4506,9623,68624,2251,8613,1
266.783,20,4507,9303,68669,2248,8646,1
266.834,20,4508,8995,68014,2249,8670,1
266.907,20,4509,8697,68077,2249,8683,1
266.980,20,4510,8407,68139,2246,8685,1
267.053,20,4511,8129,68201,2253,8678,1
267.126,20,4512,7859,68256,2254,8663,1
267.199,20,4513,7597,68314,2257,8639,1
267.272,20,4514,7345,68361,2255,8609,1
267.345,20,4515,7101,68413,2252,8572,1
267.418,20,4516,7322,68469,2250,8528,1
267.491,20,4517,7551,68519,2251,8492,1
267.564,20,4518,7786,68567,2246,8465,1
267.637,20,4519,8029,68611,2243,8446,1
267.710,20,4520,8280,68653,2241,8435,1
267.783,20,4521,8539,68695,2242,8432,1
267.835,20,4522,8806,68071,2242,8438,1
267.908,20,4523,9081,68134,2240,8453,1
267.980,20,4524,9364,68189,2239,8476,1
268.054,20,4525,9657,68248,2243,8506,1
268.126,20,4526,9335,68300,2240,8545,1
268.199,20,4527,9025,68359,2238,8571,1
268.273,20,4528,8727,68414,2239,8587,1
268.346,20,4529,8437,68463,2240,8593,1
268.419,20,4530,8157,68513,2239,8590,1
268.492,20,4531,7887,68566,2238,8579,1
268.565,20,4532,8134,68612,2243,8560,1
268.638,20,4533,8389,68647,2241,8549,1
268.710,20,4534,8652,68690,2239,8547,1
268.783,20,4535,8923,68733,2238,8554,1
268.835,20,4536,8627,68081,2248,8568,1
268.908,20,4537,8339,68142,2247,8572,1
268.981,20,4538,8063,68203,2251,8568,1
269.054,20,4539,7795,68257,2251,8554,1
269.127,20,4540,8038,68309,2252,8534,1
269.200,20,4541,8289,68359,2251,8520,1
269.273,20,4542,8548,68416,2249,8516,1
269.345,20,4543,8815,68467,2246,8518,1
269.418,20,4544,9090,68513,2245,8530,1
269.491,20,4545,9375,68561,2243,8549,1
269.564,20,4546,9063,68605,2240,8577,1
269.637,20,4547,8761,68649,2238,8594,1
269.710,20,4548,8469,68689,2240,8601,1
269.783,20,4549,8189,68729,2237,8598,1
269.834,20,4550,7917,68081,2236,8588,1
269.907,20,4551,7653,68145,2236,8570,1
269.980,20,4552,7399,68203,2237,8543,1
270.053,20,4553,7630,68261,2234,8510,1
270.126,20,4554,7869,68312,2234,8486,1
270.199,20,4555,8114,68364,2235,8469,1
270.272,20,4556,8367,68417,2233,8461,1
270.345,20,4557,8628,68471,2235,8460,1
270.418,20,4558,8897,68522,2235,8467,1
270.491,20,4559,9176,68575,2236,8482,1
270.564,20,4560,9463,68620,2234,8506,1
270.637,20,4561,9758,68662,2235,8539,1
270.710,20,4562,10063,68703,2233,8579,1
270.783,20,4563,9729,68742,2231,8627,1
270.834,20,4564,9407,67991,2238,8665,1
270.907,20,4565,9093,68052,2237,8691,1
270.980,20,4566,8791,68113,2234,8705,1
271.053,20,4567,8499,68178,2230,8711,1
271.126,20,4568,8217,68236,2228,8706,1
271.199,20,4569,7945,68297,2231,8692,1
271.272,20,4570,7681,68348,2228,8672,1
271.345,20,4571,7427,68406,2226,8644,1
271.418,20,4572,7181,68462,2226,8609,1
271.491,20,4573,6943,68511,2224,8567,1
271.564,20,4574,7160,68561,2223,8519,1
271.637,20,4575,7383,68609,2221,8480,1
271.710,20,4576,7614,68654,2221,8449,1
271.783,20,4577,7851,68696,2226,8426,1
271.835,20,4578,8096,68060,2227,8411,1
271.908,20,4579,8349,68120,2227,8404,1
271.981,20,4580,8610,68181,2228,8406,1
272.054,20,4581,8879,68242,2227,8416,1
272.126,20,4582,9156,68297,2225,8433,1
272.200,20,4583,9443,68352,2229,8457,1
272.272,20,4584,9738,68396,2231,8491,1
272.345,20,4585,10043,68441,2230,8533,1
272.419,20,4586,9709,68498,2230,8583,1
272.491,20,4587,9387,68548,2227,8621,1
272.564,20,4588,9075,68598,2226,8647,1
272.637,20,4589,8773,68639,2227,8664,1
272.710,20,4590,8483,68681,2228,8669,1
272.783,20,4591,8201,68725,2226,8667,1
272.834,20,4592,7929,68074,2237,8656,1
272.907,20,4593,7665,68131,2236,8635,1
272.980,20,4594,7409,68190,2235,8607,1
273.053,20,4595,7163,68247,2233,8571,1
273.126,20,4596,7386,68300,2230,8529,1
273.199,20,4597,7617,68355,2229,8496,1
273.272,20,4598,7856,68408,2226,8470,1
273.345,20,4599,8101,68457,2227,8453,1
273.418,20,4600,8354,68504,2225,8444,1
273.491,20,4601,8615,68561,2224,8445,1
273.564,20,4602,8884,68604,2226,8453,1
273.637,20,4603,9161,68648,2228,8469,1
273.710,20,4604,9448,68690,2227,8494,1
273.783,20,4605,9743,68734,2224,8526,1
273.834,20,4606,9419,68086,2224,8567,1
273.907,20,4607,9107,68145,2222,8595,1
273.980,20,4608,8805,68204,2221,8614,1
274.053,20,4609,8513,68262,2221,8622,1
274.126,20,4610,8231,68317,2221,8620,1
274.199,20,4611,7957,68375,2222,8610,1
274.272,20,4612,7693,68429,2222,8592,1
274.345,20,4613,7439,68477,2224,8566,1
274.418,20,4614,7672,68527,2220,8534,1
274.491,20,4615,7911,68574,2221,8509,1
274.564,20,4616,8158,68623,2222,8493,1
274.637,20,4617,8413,68673,2221,8486,1
274.710,20,4618,8676,68719,2219,8486,1
274.783,20,4619,8947,68762,2223,8493,1
274.834,20,4620,9226,68104,2228,8511,1
274.907,20,4621,8920,68164,2228,8536,1
274.980,20,4622,8624,68222,2227,8550,1
275.053,20,4623,8338,68278,2225,8556,1
275.126,20,4624,8062,68330,2222,8551,1
275.199,20,4625,8313,68382,2220,8537,1
275.272,20,4626,8572,68435,2217,8532,1
275.345,20,4627,8839,68487,2214,8536,1
275.418,20,4628,9116,68535,2216,8549,1
275.491,20,4629,9401,68575,2214,8569,1
275.564,20,4630,9089,68625,2216,8596,1
275.637,20,4631,8789,68668,2221,8614,1
275.710,20,4632,8497,68704,2219,8621,1
275.782,20,4633,8215,68744,2216,8618,1
275.835,20,4634,7943,68131,2220,8607,1
275.907,20,4635,7679,68189,2218,8590,1
275.980,20,4636,7423,68249,2215,8565,1
276.054,20,4637,7654,68309,2214,8532,1
276.127,20,4638,7893,68367,2212,8508,1
276.200,20,4639,8140,68417,2208,8491,1
276.273,20,4640,8395,68468,2208,8483,1
276.346,20,4641,8658,68519,2210,8484,1
276.419,20,4642,8929,68570,2211,8492,1
276.492,20,4643,9208,68618,2217,8507,1
276.565,20,4644,9495,68658,2218,8532,1
276.638,20,4645,9792,68707,2220,8564,1
276.711,20,4646,9468,68748,2218,8604,1
276.784,20,4647,9152,68786,2219,8633,1
276.834,20,4648,8850,68124,2223,8652,1
276.907,20,4649,8556,68183,2226,8661,1
276.980,20,4650,8272,68243,2225,8660,1
277.053,20,4651,7998,68298,2223,8649,1
277.126,20,4652,7732,68352,2222,8632,1
277.199,20,4653,7474,68407,2221,8605,1
277.272,20,4654,7226,68455,2218,8573,1
277.345,20,4655,7451,68510,2217,8533,1
277.418,20,4656,7684,68557,2221,8501,1
277.491,20,4657,7925,68601,2224,8478,1
277.564,20,4658,8172,68643,2223,8462,1
277.637,20,4659,8427,68685,2227,8454,1
277.710,20,4660,8690,68734,2227,8455,1
277.783,20,4661,8961,68768,2224,8464,1
277.834,20,4662,9242,68108,2223,8481,1
277.907,20,4663,9531,68163,2221,8508,1
277.980,20,4664,9213,68220,2221,8543,1
278.053,20,4665,8907,68277,2223,8567,1
278.126,20,4666,8611,68335,2221,8581,1
278.199,20,4667,8325,68392,2223,8584,1
278.272,20,4668,8049,68440,2222,8578,1
278.345,20,4669,7781,68388,2221,8565,1
278.418,20,4670,8024,68437,2222,8544,1
278.491,20,4671,8275,68489,2224,8530,1
278.564,20,4672,8534,68535,2230,8523,1
278.636,20,4673,8801,68578,2228,8525,1
278.710,20,4674,9076,68630,2232,8537,1
278.783,20,4675,9359,68671,2228,8556,1
278.834,20,4676,9049,68025,2231,8583,1
278.907,20,4677,8749,68081,2229,8599,1
278.980,20,4678,8459,68145,2228,8607,1
279.053,20,4679,8179,68206,2229,8604,1
279.126,20,4680,7907,68261,2226,8594,1
279.199,20,4681,7645,68321,2226,8574,1
279.272,20,4682,7391,68376,2229,8548,1
279.345,20,4683,7622,68425,2228,8515,1
279.418,20,4684,7861,68478,2228,8491,1
279.491,20,4685,8106,68528,2224,8473,1
279.564,20,4686,8359,68579,2224,8465,1
279.637,20,4687,8620,68630,2227,8465,1
279.710,20,4688,8889,68668,2226,8472,1
279.783,20,4689,9166,68718,2224,8487,1
279.835,20,4690,9453,68111,2232,8511,1
279.908,20,4691,9139,68165,2230,8543,1
279.981,20,4692,8835,68225,2232,8564,1
280.054,20,4693,8543,68281,2229,8574,1
280.127,20,4694,8259,68338,2226,8576,1
280.200,20,4695,7985,68389,2225,8569,1
280.273,20,4696,8234,68439,2223,8553,1
280.346,20,4697,8491,68490,2223,8545,1
280.419,20,4698,8756,68541,2226,8546,1
280.492,20,4699,9029,68584,2226,8554,1
280.565,20,4700,9312,68629,2223,8570,1
280.638,20,4701,9002,68675,2226,8597,1
280.711,20,4702,8702,68712,2226,8611,1
280.784,20,4703,8412,68752,2223,8616,1
280.834,20,4704,8132,68084,2222,8613,1
280.907,20,4705,7862,68149,2224,8601,1
280.981,20,4706,7600,68210,2227,8579,1
281.054,20,4707,7348,68269,2227,8552,1
281.127,20,4708,7577,68322,2225,8517,1
281.199,20,4709,7814,68372,2224,8490,1
281.272,20,4710,8059,68425,2224,8470,1
281.346,20,4711,8310,68476,2230,8459,1
281.419,20,4712,8569,68519,2229,8456,1
281.491,20,4713,8836,68558,2227,8462,1
281.564,20,4714,9113,68603,2226,8476,1
281.637,20,4715,9398,68645,2226,8497,1
281.710,20,4716,9691,68689,2232,8527,1
281.783,20,4717,9994,68724,2230,8566,1
281.834,20,4718,9662,68070,2230,8612,1
281.907,20,4719,9340,68135,2227,8647,1
281.980,20,4720,9030,68194,2226,8671,1
282.053,20,4721,8730,68251,2227,8684,1
282.126,20,4722,8440,68305,2228,8689,1
282.199,20,4723,8160,68360,2227,8683,1
282.272,20,4724,7890,68408,2224,8669,1
282.345,20,4725,7628,68466,2222,8648,1
282.418,20,4726,7376,68513,2220,8619,1
282.491,20,4727,7132,68563,2218,8581,1
282.564,20,4728,7355,68608,2220,8537,1
282.636,20,4729,7584,68651,2218,8502,1
282.709,20,4730,7821,68689,2216,8476,1
282.783,20,4731,8066,68733,2222,8459,1
282.834,20,4732,8319,68096,2228,8450,1
282.907,20,4733,8578,68159,2231,8448,1
282.980,20,4734,8847,68216,2229,8455,1
283.053,20,4735,9124,68273,2230,8469,1
283.126,20,4736,9409,68323,2227,8492,1
283.199,20,4737,9704,68377,2226,8523,1
283.272,20,4738,9382,68429,2225,8561,1
283.345,20,4739,9070,68478,2224,8590,1
283.418,20,4740,8768,68532,2225,8607,1
283.491,20,4741,8478,68580,2226,8614,1
283.564,20,4742,8196,68621,2225,8613,1
283.637,20,4743,7924,68663,2224,8602,1
283.710,20,4744,8171,68710,2223,8583,1
283.783,20,4745,8426,68753,2227,8572,1
283.835,20,4746,8146,68117,2230,8570,1
283.908,20,4747,7876,68181,2227,8560,1
283.981,20,4748,7616,68242,2225,8541,1
284.054,20,4749,7855,68298,2227,8514,1
284.127,20,4750,8100,68350,2226,8497,1
284.200,20,4751,8353,68401,2225,8487,1
284.273,20,4752,8614,68456,2226,8484,1
284.346,20,4753,8883,68506,2224,8492,1
284.419,20,4754,9160,68555,2222,8507,1
284.492,20,4755,9447,68599,2222,8529,1
284.565,20,4756,9742,68642,2223,8561,1
284.637,20,4757,9420,68687,2221,8601,1
284.710,20,4758,9108,68730,2219,8630,1
284.783,20,4759,8806,68769,2219,8646,1
284.834,20,4760,8514,68117,2222,8654,1
284.907,20,4761,8232,68179,2220,8652,1
284.980,20,4762,7958,68237,2221,8641,1
285.054,20,4763,7694,68299,2221,8622,1
285.126,20,4764,7440,68350,2219,8598,1
285.199,20,4765,7194,68405,2219,8564,1
285.272,20,4766,7419,68454,2219,8523,1
285.345,20,4767,7650,68503,2220,8491,1
285.418,20,4768,7889,68552,2222,8468,1
285.491,20,4769,8136,68599,2224,8453,1
285.564,20,4770,8391,68637,2223,8445,1
285.637,20,4771,8654,68673,2221,8446,1
285.710,20,4772,8925,68716,2218,8455,1
285.783,20,4773,9204,68756,2217,8472,1
285.834,20,4774,9491,68013,2217,8497,1
285.907,20,4775,9177,68076,2220,8531,1
285.980,20,4776,8873,68138,2222,8553,1
286.053,20,4777,8579,68201,2219,8565,1
286.126,20,4778,8295,68261,2217,8567,1
286.199,20,4779,8019,68318,2216,8560,1
286.272,20,4780,7753,68371,2221,8547,1
286.345,20,4781,7996,68414,2219,8525,1
286.418,20,4782,8245,68467,2217,8511,1
286.491,20,4783,8502,68519,2217,8506,1
286.564,20,4784,8767,68570,2219,8509,1
286.637,20,4785,9040,68614,2221,8519,1
286.710,20,4786,9323,68656,2223,8538,1
286.783,20,4787,9614,68696,2224,8565,1
286.834,20,4788,9296,68050,2225,8600,1
286.907,20,4789,8988,68119,2230,8625,1
286.980,20,4790,8690,68167,2232,8638,1
287.053,20,4791,8400,68221,2229,8643,1
287.126,20,4792,8122,68286,2230,8638,1
287.199,20,4793,7852,68338,2227,8623,1
287.272,20,4794,7590,68391,2226,8600,1
287.345,20,4795,7338,68442,2227,8572,1
287.418,20,4796,7567,68493,2225,8536,1
287.491,20,4797,7804,68544,2222,8509,1
287.564,20,4798,8047,68590,2219,8490,1
287.637,20,4799,8298,68642,2218,8480,1
287.710,20,4800,8557,68685,2217,8477,1
287.782,20,4801,8824,68724,2215,8482,1
287.834,20,4802,9099,68109,2214,8495,1
287.907,20,4803,9384,68171,2213,8516,1
287.981,20,4804,9072,68227,2219,8546,1
288.053,20,4805,8770,68280,2218,8565,1
288.126,20,4806,8480,68337,2217,8573,1
288.200,20,4807,8198,68395,2216,8573,1
288.273,20,4808,7926,68446,2218,8565,1
288.345,20,4809,8173,68495,2216,8546,1
288.418,20,4810,8428,68543,2214,8537,1
288.491,20,4811,8691,68588,2215,8536,1
288.564,20,4812,8962,68634,2216,8543,1
288.637,20,4813,9243,68681,2217,8558,1
288.710,20,4814,9532,68725,2214,8581,1
288.783,20,4815,9214,68765,2216,8613,1
288.834,20,4816,8908,68112,2218,8634,1
288.907,20,4817,8612,68171,2214,8645,1
288.980,20,4818,8326,68230,2220,8646,1
289.053,20,4819,8050,68283,2226,8639,1
289.126,20,4820,7782,68331,2225,8623,1
289.199,20,4821,7524,68391,2224,8599,1
289.272,20,4822,7274,68445,2222,8568,1
289.345,20,4823,7501,68496,2220,8530,1
289.418,20,4824,7736,68546,2220,8501,1
289.491,20,4825,7977,68597,2221,8479,1
289.564,20,4826,8226,68644,2219,8466,1
289.637,20,4827,8483,68688,2219,8461,1
289.710,20,4828,8748,68731,2220,8463,1
289.783,20,4829,9021,68778,2218,8475,1
289.834,20,4830,9302,68112,2218,8496,1
289.907,20,4831,8994,68175,2217,8523,1
289.980,20,4832,8696,68233,2220,8541,1
290.053,20,4833,8406,68291,2219,8549,1
290.126,20,4834,8128,68341,2225,8547,1
290.199,20,4835,8383,68392,2227,8536,1
290.272,20,4836,8644,68449,2227,8533,1
290.345,20,4837,8915,68499,2227,8539,1
290.418,20,4838,9194,68545,2227,8553,1
290.491,20,4839,8888,68594,2225,8575,1
290.564,20,4840,8592,68637,2226,8586,1
290.637,20,4841,8308,68685,2222,8588,1
290.710,20,4842,8567,68726,2224,8582,1
290.783,20,4843,8834,68768,2223,8584,1
290.834,20,4844,8542,68119,2222,8595,1
290.907,20,4845,8258,68184,2220,8596,1
290.980,20,4846,7984,68242,2219,8587,1
291.053,20,4847,7718,68296,2217,8571,1
291.126,20,4848,7462,68347,2219,8548,1
291.198,20,4849,7695,68394,2216,8517,1
291.271,20,4850,7936,68444,2213,8494,1
291.345,20,4851,8185,68502,2215,8480,1
291.417,20,4852,8440,68544,2217,8472,1
291.490,20,4853,8703,68588,2217,8473,1
291.563,20,4854,8974,68634,2214,8482,1
291.636,20,4855,9255,68679,2213,8500,1
291.709,20,4856,9544,68723,2210,8527,1
291.782,20,4857,9843,68769,2207,8561,1
291.834,20,4858,9515,68162,2207,8603,1
291.908,20,4859,9199,68223,2206,8634,1
291.981,20,4860,8893,68282,2205,8653,1
292.054,20,4861,8597,68333,2205,8664,1
292.127,20,4862,8311,68386,2208,8664,1
292.200,20,4863,8035,68439,2212,8655,1
292.273,20,4864,7769,68483,2210,8639,1
292.346,20,4865,7511,68538,2208,8614,1
292.419,20,4866,7261,68587,2210,8582,1
292.492,20,4867,7488,68634,2211,8544,1
292.565,20,4868,7723,68676,2212,8513,1
292.638,20,4869,7964,68719,2213,8491,1
292.711,20,4870,8213,68760,2211,8477,1
292.784,20,4871,8470,68812,2208,8472,1
292.834,20,4872,8735,68138,2208,8474,1
292.907,20,4873,9008,68194,2207,8484,1
292.980,20,4874,9289,68252,2206,8504,1
293.053,20,4875,9580,68306,2205,8531,1
293.126,20,4876,9262,68357,2204,8566,1
293.199,20,4877,8954,68420,2201,8589,1
293.272,20,4878,8656,68473,2203,8602,1
293.345,20,4879,8370,68439,2207,8606,1
293.418,20,4880,8092,68490,2207,8601,1
293.491,20,4881,7824,68537,2208,8588,1
293.564,20,4882,8069,68581,2210,8567,1
293.637,20,4883,8322,68627,2207,8554,1
293.710,20,4884,8583,68673,2211,8548,1
293.783,20,4885,8852,68716,2211,8552,1
293.834,20,4886,8558,68057,2212,8563,1
293.907,20,4887,8274,68116,2216,8565,1
293.980,20,4888,8000,68173,2215,10368,1
294.053,20,4889,7736,68231,2215,10296,1
294.126,20,4890,7478,68285,2215,10218,1
294.199,20,4891,7230,68340,2213,10135,1
294.272,20,4892,6990,68392,2217,10047,1
294.345,20,4893,6758,68439,2215,9955,1
294.418,20,4894,6534,68492,2215,9856,1
294.491,20,4895,6318,68544,2218,9756,1
294.564,20,4896,6108,68587,2220,9652,1
294.637,20,4897,5906,68633,2218,9543,1
294.710,20,4898,5710,68676,2216,9433,1
294.783,20,4899,5520,68720,2216,9318,1
294.834,20,4900,5338,68085,2219,9202,1
294.907,20,4901,5160,68147,2218,9083,1
294.980,20,4902,4988,68209,2217,8962,1
295.053,20,4903,4822,68270,2215,8841,1
295.126,20,4904,4662,68326,2216,8718,1
295.199,20,4905,4506,68384,2215,8592,1
295.272,20,4906,4647,68436,2213,8468,1
295.345,20,4907,4792,68483,2216,8352,1
295.418,20,4908,4941,68531,2214,8244,1
295.491,20,4909,5096,68586,2218,8144,1
295.564,20,4910,5255,68626,2216,8050,1
295.637,20,4911,5420,68673,2214,7965,1
295.710,20,4912,5589,68717,2213,7888,1
295.783,20,4913,5764,68759,2212,7817,1
295.834,20,4914,5945,68122,2213,7755,1
295.908,20,4915,6130,68184,2215,7701,1
295.980,20,4916,6321,68240,2214,7655,1
296.053,20,4917,6518,68299,2214,7616,1
296.126,20,4918,6721,68356,2211,7584,1
296.200,20,4919,6932,68416,2212,7560,1
296.273,20,4920,6702,68468,2211,9060,1
296.345,20,4921,6480,68514,2209,8990,1
296.419,20,4922,6266,68562,2216,8915,1
296.491,20,4923,6058,68604,2216,8836,1
296.565,20,4924,5856,68654,2221,8752,1
296.637,20,4925,5662,68691,2222,8664,1
296.710,20,4926,5839,68734,2223,8571,1
296.783,20,4927,6022,68775,2223,8487,1
296.835,20,4928,6211,68124,2233,8412,1
296.908,20,4929,6406,68185,2234,8345,1
296.981,20,4930,6607,68244,2234,8286,1
297.054,20,4931,6814,68303,2234,8236,1
297.127,20,4932,7027,68355,2233,8195,1
297.199,20,4933,7246,68409,2228,8161,1
297.272,20,4934,7473,68466,2225,8135,1
297.346,20,4935,7706,68518,2226,8118,1
297.419,20,4936,7947,68566,2233,8107,1
297.491,20,4937,8196,68606,2231,8105,1
297.564,20,4938,8453,68646,2229,8110,1
297.637,20,4939,8718,68693,2227,8124,1
297.710,20,4940,8991,68734,2225,8145,1
297.783,20,4941,9272,68778,2223,8175,1
297.834,20,4942,9561,68113,2224,8212,1
297.907,20,4943,9860,68172,2222,8256,1
297.980,20,4944,10169,68229,2221,8309,1
298.052,20,4945,10486,68282,2217,8370,1
298.125,20,4946,10813,68335,2218,8437,1
298.198,20,4947,11150,68389,2218,8513,1
298.271,20,4948,10780,68441,2216,8598,1
298.345,20,4949,10422,68490,2217,8669,1
298.418,20,4950,10076,68539,2227,8725,1
298.491,20,4951,9742,68567,2234,8770,1
298.563,20,4952,9420,68603,2235,8802,1
298.636,20,4953,9108,68654,2237,8823,1
298.709,20,4954,8806,68696,2235,8834,1
298.782,20,4955,8514,68743,2236,8835,1
298.834,20,4956,8232,68107,2236,8827,1
298.907,20,4957,7958,68168,2234,8810,1
298.980,20,4958,7694,68227,2230,8785,1
299.053,20,4959,7440,68286,2226,8753,1
299.126,20,4960,7194,68340,2224,8713,1
299.199,20,4961,6956,68394,2225,8668,1
299.272,20,4962,6724,68448,2222,8617,1
299.345,20,4963,6935,68496,2222,8561,1
299.417,20,4964,7152,68546,2219,8512,1
299.491,20,4965,7375,68595,2218,8473,1
299.564,20,4966,7606,68643,2223,8440,1
299.637,20,4967,7843,68685,2220,8415,1
299.710,20,4968,8088,68732,2220,8398,1
299.783,20,4969,8341,68766,2218,8391,1
299.834,20,4970,8602,68142,2217,8392,1
299.907,20,4971,8871,68206,2214,8400,1
299.980,20,4972,9148,68265,2213,8416,1
300.053,20,4973,9433,68320,2211,8441,1
300.127,20,4974,9728,68376,2213,8474,1
300.199,20,4975,10033,68425,2214,8516,1
300.272,20,4976,9699,68472,2216,8567,1
300.343,20,4977,9377,68520,2216,10487,0
300.418,20,4978,9065,68616,2218,10454,1
300.490,20,4979,8763,68658,2216,10412,1
300.563,20,4980,8471,68698,2218,10363,1
300.636,20,4981,8189,68733,2215,10307,1
300.709,20,4982,7917,68771,2216,10243,1
300.782,20,4983,7653,68816,2221,10172,1
300.834,20,4984,7399,68087,2223,10096,1
300.907,20,4985,7153,68148,2221,10015,1
300.980,20,4986,6915,68206,2223,9928,1
301.053,20,4987,6687,68263,2221,9835,1
301.126,20,4988,6465,68316,2220,9740,1
301.199,20,4989,6251,68369,2219,9640,1
301.272,20,4990,6043,68426,2217,9536,1
