t_ms,phase_us,seq,spin_ns,gap_ewma_ns,wake_ewma_ns,burn_ewma_ns,blocked
759.273,2000,1835,283858,2134383,36731,307363,1
761.360,2000,1836,274434,2131756,36615,306634,1
763.601,2000,1837,265322,2132687,37879,305633,1
766.007,2000,1838,256512,2138388,39383,304399,1
768.335,2000,1839,247996,2142297,39522,302911,1
770.726,2000,1840,239760,2148269,39834,301204,1
772.919,2000,1841,231800,2146939,41030,299304,1
775.752,2000,1842,224102,2165049,42453,297214,1
777.801,2000,1843,216660,2160224,41923,294939,1
779.921,2000,1844,209466,2157604,41680,292501,1
782.032,2000,1845,202510,2154974,41439,289913,1
784.141,2000,1846,195786,2152414,41137,287191,1
786.283,2000,1847,189286,2150069,41761,284348,1
788.395,2000,1848,183000,2146713,42390,281394,1
790.478,2000,1849,176924,2143424,42122,278331,1
792.588,2000,1850,171050,2141228,41863,275171,1
794.795,2000,1851,165370,2140102,43615,271925,1
796.873,2000,1852,159878,2135968,44240,268607,1
798.956,2000,1853,164875,2133005,43919,265217,1
801.045,2000,1854,170028,2131028,43041,262091,1
803.312,2000,1855,175341,2133819,43065,259222,1
805.439,2000,1856,180820,2131549,43646,256609,1
807.546,2000,1857,186471,2128648,44150,254255,1
809.626,2000,1858,192298,2125783,43830,252145,1
811.734,2000,1859,198307,2124059,43521,250283,1
813.869,2000,1860,204504,2122366,44089,248668,1
815.979,2000,1861,210895,2119777,44677,247303,1
818.066,2000,1862,217486,2117463,44332,246173,1
820.184,2000,1863,224283,2115997,44320,245307,1
822.291,2000,1864,231292,2114530,43980,244657,1
824.423,2000,1865,238519,2113191,44369,244252,1
826.508,2000,1866,245972,2111024,44046,244081,1
828.586,2000,1867,253659,2108823,43713,244149,1
830.654,2000,1868,261586,2106495,43312,244451,1
832.746,2000,1869,269761,2104250,43636,244996,1
834.788,2000,1870,278192,2101135,43223,245779,1
836.852,2000,1871,286885,2098937,42807,246800,1
838.898,2000,1872,295850,2096859,41801,248058,1
840.988,2000,1873,305095,2095564,41452,249555,1
843.049,2000,1874,314630,2093411,41082,251298,1
845.110,2000,1875,324463,2091367,40716,253282,1
847.193,2000,1876,334602,2089366,41062,255515,1
849.227,2000,1877,345059,2086587,40600,257992,1
851.234,2000,1878,333601,2083480,39876,260721,1
853.282,2000,1879,322525,2082109,38810,263002,1
855.341,2000,1880,311817,2081148,37770,264865,1
857.397,2000,1881,301465,2080168,36765,266338,1
859.462,2000,1882,291455,2079384,35835,267440,1
861.531,2000,1883,281777,2078647,35065,268193,1
863.586,2000,1884,272421,2077672,34133,268619,1
865.641,2000,1885,263375,2076949,34133,324428,0
867.716,2000,1886,254631,2075661,33587,322524,1
869.742,2000,1887,246177,2073827,32758,320407,1
871.804,2000,1888,238003,2073263,31910,318091,1
873.862,2000,1889,230099,2072548,31119,315590,1
875.926,2000,1890,222459,2071872,30481,312922,1
877.981,2000,1891,215071,2071088,29721,310109,1
880.034,2000,1892,207929,2070324,28950,307140,1
882.099,2000,1893,201025,2069774,28385,304042,1
884.149,2000,1894,194351,2068952,27651,300826,1
886.204,2000,1895,187897,2068330,26946,297500,1
888.247,2000,1896,181657,2067157,26474,294078,1
890.307,2000,1897,175625,2066557,25982,290566,1
892.357,2000,1898,169795,2065850,25317,286976,1
894.420,2000,1899,164159,2065434,24835,283316,1
896.480,2000,1900,158707,2064904,24382,279594,1
898.539,2000,1901,153437,2064369,23928,275820,1
900.599,2000,1902,148343,2063879,23478,271998,1
902.661,2000,1903,143417,2063434,23085,268137,1
904.720,2000,1904,138655,2062941,22685,264242,1
906.780,2000,1905,134051,2062521,22246,260321,1
908.844,2000,1906,138240,2062177,21896,256377,1
910.905,2000,1907,142561,2061747,21537,252689,1
912.965,2000,1908,147016,2061336,21187,249251,1
915.026,2000,1909,151611,2060939,20847,246060,1
917.166,2000,1910,156348,2062369,21165,243114,1
919.229,2000,1911,161233,2061557,21095,240411,1
921.616,2000,1912,166272,2070843,21174,237941,1
923.730,2000,1913,171469,2071171,21243,235706,1
925.806,2000,1914,176828,2070662,20940,233703,1
927.915,2000,1915,182353,2071368,20652,231930,1
930.018,2000,1916,188052,2071618,20632,230386,1
932.104,2000,1917,193929,2071339,20433,229297,1
934.289,2000,1918,199990,2073274,21287,228207,1
936.702,2000,1919,206239,2081379,22874,227341,1
939.073,2000,1920,212684,2087757,24416,226698,1
941.526,2000,1921,219331,2095758,26681,226285,1
943.942,2000,1922,226186,2102506,28517,226089,1
946.339,2000,1923,233255,2108909,30005,226115,1
948.997,2000,1924,240544,2122850,31803,226365,1
951.093,2000,1925,248061,2119133,33073,226846,1
953.165,2000,1926,255812,2115285,33919,227521,1
955.288,2000,1927,263807,2113321,34829,228418,1
957.376,2000,1928,272050,2111188,34789,229535,1
959.485,2000,1929,280551,2109955,34753,230872,1
961.582,2000,1930,289318,2108559,34579,232431,1
963.740,2000,1931,298359,2108199,35278,234229,1
965.770,2000,1932,307682,2104735,34907,236239,1
967.830,2000,1933,317297,2102520,34546,238476,1
969.890,2000,1934,327212,2100396,34200,240944,1
972.042,2000,1935,337437,2098370,36703,243646,1
974.011,2000,1936,347982,2093461,36275,246581,1
976.071,2000,1937,358857,2091619,35865,249753,1
978.132,2000,1938,370072,2089845,35489,253166,1
980.174,2000,1939,381637,2088113,34564,256822,1
982.236,2000,1940,393564,2087031,33696,260725,1
984.297,2000,1941,380496,2085975,32865,264880,1
986.366,2000,1942,367862,2085094,32162,268497,1
988.431,2000,1943,355648,2084161,31409,271607,1
990.493,2000,1944,343840,2083211,30645,274238,1
992.553,2000,1945,332424,2082257,29909,276416,1
994.621,2000,1946,321388,2081436,29294,278170,1
996.686,2000,1947,310716,2080635,28625,279525,1
998.795,2000,1948,300398,2081147,28074,280505,1
1000.989,2000,1949,290424,2084062,27792,281136,1
1003.100,2000,1950,280780,2084206,27537,281435,1
1005.204,2000,1951,271458,2084376,27028,281421,1
1007.245,2000,1952,262444,2082721,26458,281119,1
1009.313,2000,1953,253730,2081912,25958,280538,1
1011.428,2000,1954,245306,2082290,25744,279710,1
1013.530,2000,1955,237160,2082497,25287,278639,1
1015.640,2000,1956,229286,2082966,24843,277348,1
1017.801,2000,1957,221672,2084640,24797,275855,1
1019.919,2000,1958,214312,2084721,24889,274178,1
1022.035,2000,1959,207196,2084412,25169,272318,1
1024.145,2000,1960,200316,2084043,25437,270292,1
1026.252,2000,1961,193664,2083023,26294,268111,1
1028.386,2000,1962,187234,2082600,27346,265792,1
1030.470,2000,1963,181018,2081348,27551,263348,1
1032.580,2000,1964,175008,2081073,27753,260783,1
1034.719,2000,1965,180477,2080832,28810,258111,1
1036.876,2000,1966,186116,2079998,30880,255697,1
1038.924,2000,1967,191933,2077719,30980,253531,1
1041.034,2000,1968,197930,2077556,31068,251615,1
1043.144,2000,1969,204115,2077409,31156,249945,1
1045.378,2000,1970,210494,2079201,33175,248520,1
1047.446,2000,1971,217071,2075609,33806,247342,1
1049.538,2000,1972,223854,2074755,33803,246402,1
1051.648,2000,1973,230849,2074702,33809,245705,1
1053.860,2000,1974,238064,2076518,35126,245244,1
1055.958,2000,1975,245503,2075154,35941,245028,1
1058.043,2000,1976,253174,2074165,35884,245508,1
1060.153,2000,1977,261085,2074113,35826,245759,1
1062.361,2000,1978,269244,2075793,37090,246242,1
1064.458,2000,1979,277657,2074379,37897,246970,1
1066.538,2000,1980,286334,2073186,37811,247940,1
1068.633,2000,1981,295281,2072582,37767,249169,1
1070.739,2000,1982,304508,2072318,37638,250617,1
1072.815,2000,1983,294396,2072306,37638,307533,0
1074.945,2000,1984,284620,2073690,36831,307126,1
1077.024,2000,1985,275170,2073341,36023,306425,1
1079.096,2000,1986,266034,2072936,35136,305450,1
1081.196,2000,1987,257200,2073149,34590,304221,1
1083.242,2000,1988,248660,2071869,33780,302756,1
1085.300,2000,1989,240404,2071109,32974,301068,1
1087.382,2000,1990,232422,2071059,32246,299182,1
1089.482,2000,1991,224704,2071264,31817,297099,1
1091.549,2000,1992,217244,2070721,31054,294839,1
1093.632,2000,1993,210030,2070743,30376,292416,1
1095.704,2000,1994,203056,2070224,29906,289845,1
1097.753,2000,1995,196314,2069177,29130,287135,1
1099.808,2000,1996,189796,2068550,28385,284301,1
1101.864,2000,1997,183494,2067938,27662,281349,1
1103.931,2000,1998,177402,2067529,27150,278293,1
1105.981,2000,1999,171510,2066750,26461,275141,1
